id,combined_features,title
29122,"['everlasting', 'piece'] ['colin', 'barry', 'mcevoy', 'catholic', 'george', 'brian', 'protestant', 'belfast', 'could', 'enemies', 'instead', 'became', 'business', 'partners', 'persuading', 'mad', 'wig', 'salesman', 'known', 'scalper', 'billy', 'connolly', 'sell', 'leads', 'two', 'embark', 'series', 'house', 'calls'] 6.0 ['Comedy' 'Crime'] ['Comedy' 'Crime'] ['Comedy' 'Crime']",An Everlasting Piece
179154,"['standing'] ['based', 'one', 'beloved', 'young', 'adult', 'novels', 'time', 'two', 'kids', 'stripped', 'naked', 'left', 'together', 'island', 'lake', 'victims', 'vicious', 'summer', 'camp', 'prank', 'rather', 'return', 'camp', 'face', 'humiliation', 'decide', 'take', 'run', 'together', 'follows', 'three', 'day', 'odyssey', 'discovery'] 6.5 ['Drama'] ['Drama'] ['Drama']",Standing Up
370835,"['cold', 'deck'] ['poker', 'player', 'hits', 'rock', 'bottom', 'enlists', 'best', 'friend', 'pull', 'heist'] 6.0 ['Crime' 'Drama'] ['Crime' 'Drama'] ['Crime' 'Drama']",Cold Deck
335310,"['canadian'] ['actually', 'mean', 'canadian', 'humorous', 'documentary', 'featuring', 'interviews', 'famous', 'canadians', 'hopes', 'find', 'answer'] 5.3 ['Comedy' 'Documentary'] ['Comedy' 'Documentary'] ['Comedy' 'Documentary']",Being Canadian
63538,"['naval', 'cadets', 'iii'] ['third', 'movie', 'naval', 'cadets', 'still', 'servicing', 'homeland', 'time', 'seven', 'years', 'war'] 2.0 ['History' 'Adventure'] ['History' 'Adventure'] ['History' 'Adventure']",Naval Cadets III
10303,"['jewel', 'nile'] ['joan', 'wilder', 'thrust', 'back', 'world', 'murder', 'chases', 'foreign', 'intrigue', 'love', 'time', 'duped', 'duplicitous', 'arab', 'dignitary', 'brings', 'middle', 'east', 'ostensibly', 'write', 'book', 'life', 'course', 'good', 'joan', 'another', 'pawn', 'wicked', 'game', 'jack', 'colton', 'sidekick', 'ralph', 'show', 'help', 'intrepid', 'heroine', 'save', 'day'] 6.0 ['Action' 'Romance' 'Comedy' 'Adventure'] ['Action' 'Romance' 'Comedy' 'Adventure'] ['Action' 'Romance' 'Comedy' 'Adventure']",The Jewel of the Nile
157856,"['upon', 'time'] ['based', 'play', 'holger', 'drachmann'] 6.0 ['SinDato'] ['SinDato'] ['SinDato']",Once Upon a Time
11087,"['hand', 'rocks', 'cradle'] ['suburban', 'family', 'chooses', 'seemingly', 'sweet', 'peyton', 'flanders', 'newborn', 'nanny', 'much', 'later', 'infant', 'mother', 'claire', 'bartel', 'realize', 'peyton', 'true', 'intentions', 'destroy', 'claire', 'replace', 'family', 'suspense', 'builds', 'quickly', 'chilling', 'psychological', 'thriller', 'deception', 'bitter', 'revenge'] 6.5 ['Thriller'] ['Thriller'] ['Thriller']",The Hand that Rocks the Cradle
80990,"['parental', 'guidance'] ['ten', 'year', 'old', 'girl', 'received', 'aunt', 'mother', 'confinement', 'mental', 'hospital', 'aunt', 'lives', 'man', 'seems', 'little', 'nice', 'girl'] 7.3 ['Drama'] ['Drama'] ['Drama']",Parental Guidance
47808,"['sahara'] ['father', 'dies', 'young', 'dale', 'takes', 'place', 'auto', 'race', 'ends', 'abducted', 'desert', 'sheik'] 6.0 ['Action' 'Romance' 'Adventure' 'Drama'] ['Action' 'Romance' 'Adventure' 'Drama'] ['Action' 'Romance' 'Adventure' 'Drama']",Sahara
25147,"['jude'] ['late', 'england', 'jude', 'aspires', 'academic', 'hobbled', 'background', 'instead', 'works', 'stonemason', 'trapped', 'unloving', 'marriage', 'farmer', 'daughter', 'named', 'arabella', 'wife', 'leaves', 'jude', 'sees', 'opportunity', 'improve', 'moves', 'city', 'begins', 'affair', 'married', 'cousin', 'sue', 'courting', 'tragedy', 'every', 'step', 'way'] 6.6 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Jude
17264,"['black', 'stallion'] ['traveling', 'father', 'young', 'alec', 'becomes', 'fascinated', 'mysterious', 'arabian', 'stallion', 'brought', 'board', 'stabled', 'ship', 'sailing', 'tragically', 'sinks', 'horse', 'survive', 'stranded', 'deserted', 'island', 'befriends', 'finally', 'rescued', 'return', 'home', 'soon', 'meet', 'henry', 'dailey', 'successful', 'trainer', 'together', 'begin', 'training', 'horse', 'race', 'fastest', 'ones', 'world'] 7.0 ['Family' 'Adventure'] ['Family' 'Adventure'] ['Family' 'Adventure']",The Black Stallion
16350,"['vinyan'] ['couple', 'leaves', 'civilized', 'world', 'behind', 'descends', 'living', 'nightmare', 'chilling', 'horror', 'thriller', 'six', 'months', 'losing', 'child', 'southeast', 'asia', 'tsunami', 'jeanne', 'emmanuelle', 'beart', 'mission', 'impossible', 'convinced', 'sees', 'film', 'orphans', 'living', 'jungles'] 4.6 ['Horror' 'Thriller' 'Drama'] ['Horror' 'Thriller' 'Drama'] ['Horror' 'Thriller' 'Drama']",Vinyan
39127,"['ripley', 'ground'] ['friend', 'hot', 'young', 'artist', 'killed', 'resourceful', 'american', 'man', 'living', 'london', 'covers', 'crime', 'tries', 'keep', 'friend', 'name', 'alive', 'order', 'exploit', 'legacy', 'reap', 'millions', 'process'] 6.0 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",Ripley Under Ground
9954,"['covenant'] ['four', 'young', 'men', 'belong', 'supernatural', 'legacy', 'forced', 'battle', 'fifth', 'power', 'long', 'thought', 'died', 'another', 'great', 'force', 'must', 'contend', 'jealousy', 'suspicion', 'threatens', 'tear', 'apart'] 5.2 ['Fantasy' 'Horror' 'Thriller' 'Adventure' 'ScienceFiction' 'Action'] ['Fantasy' 'Horror' 'Thriller' 'Adventure' 'ScienceFiction' 'Action'] ['Fantasy' 'Horror' 'Thriller' 'Adventure' 'ScienceFiction' 'Action']",The Covenant
292547,"['young', 'dead'] ['historical', 'documentary', 'directors', 'shari', 'springer', 'berman', 'robert', 'pulcini', 'hollywood', 'memorial', 'park', 'cemetery'] 0.0 ['SinDato'] ['SinDato'] ['SinDato']",The Young and the Dead
159862,"['cute', 'girl'] ['daughter', 'rich', 'man', 'wen', 'helps', 'father', 'business', 'also', 'takes', 'french', 'lessons', 'go', 'france', 'fiancé', 'falls', 'love', 'poor', 'young', 'man', 'studying', 'civil', 'engineering', 'clashing', 'father', 'decides', 'leave', 'home', 'go', 'stay', 'aunt', 'countryside', 'peaceful', 'country', 'road', 'meets', 'happens', 'working', 'relationship', 'blossom', 'later', 'get', 'married', 'wen', 'gets', 'pregnant', 'turns', 'also', 'comes', 'rich', 'thessaloniki', 'international', 'film', 'festival'] 7.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Cute Girl
10046,"['blueberry'] ['marshal', 'mike', 'donovan', 'dark', 'memories', 'death', 'first', 'love', 'keeps', 'peace', 'americans', 'natives', 'temporarily', 'adopted', 'taken', 'care', 'evil', 'actions', 'white', 'sorcerer', 'lead', 'confront', 'villain', 'sacred', 'mountains', 'shamanic', 'rituals', 'conquer', 'fears', 'uncover', 'suppressed', 'memory', 'would', 'much', 'rather', 'deny'] 5.0 ['Western'] ['Western'] ['Western']",Blueberry
17889,"['anchors', 'aweigh'] ['two', 'sailors', 'joe', 'kelly', 'clarence', 'sinatra', 'four', 'days', 'shore', 'leave', 'spend', 'shore', 'leave', 'trying', 'get', 'girl', 'clarence', 'clarence', 'eye', 'girl', 'musical', 'aspirations', 'joe', 'stop', 'promises', 'get', 'audition', 'josé', 'iturbi', 'trouble', 'really', 'starts', 'joe', 'realizes', 'falling', 'buddy', 'girl'] 6.3 ['Comedy' 'Romance' 'Music' 'Fantasy'] ['Comedy' 'Romance' 'Music' 'Fantasy'] ['Comedy' 'Romance' 'Music' 'Fantasy']",Anchors Aweigh
181283,"['child'] ['set', 'soviet', 'union', 'disgraced', 'mgb', 'agent', 'dispatched', 'investigate', 'series', 'child', 'murders', 'case', 'begins', 'connect', 'top', 'party', 'leadership'] 6.1 ['Thriller' 'Crime'] ['Thriller' 'Crime'] ['Thriller' 'Crime']",Child 44
39517,"['clapham', 'junction'] ['set', 'clapham', 'district', 'south', 'london', 'england', 'film', 'inspired', 'true', 'events', 'paths', 'several', 'men', 'intersect', 'dramatic', 'hours', 'lives', 'changed', 'forever'] 5.2 ['Drama'] ['Drama'] ['Drama']",Clapham Junction
240968,"['red', 'detachment', 'women'] ['adapted', 'earlier', 'film', 'title', 'red', 'detachment', 'women', 'chinese', 'ballet', 'premiered', 'one', 'eight', 'model', 'operas', 'dominated', 'national', 'stage', 'cultural', 'revolution', 'best', 'known', 'west', 'ballet', 'performed', 'president', 'richard', 'nixon', 'visit', 'china', 'february'] 0.0 ['War' 'Drama'] ['War' 'Drama'] ['War' 'Drama']",The Red Detachment of Women
44159,"['women', 'without', 'men'] ['tumultuous', 'backdrop', 'iran', 'coup', 'destinies', 'four', 'women', 'converge', 'beautiful', 'orchard', 'garden', 'find', 'independence', 'solace', 'companionship'] 6.4 ['Drama'] ['Drama'] ['Drama']",Women Without Men
18292,"['george', 'washington'] ['delicately', 'told', 'deceptively', 'simple', 'story', 'group', 'children', 'depressed', 'small', 'town', 'band', 'together', 'cover', 'tragic', 'mistake'] 6.4 ['Drama'] ['Drama'] ['Drama']",George Washington
36511,"['white', 'wall'] ['near', 'future', 'everything', 'changed', 'basic', 'human', 'rights', 'become', 'rarest', 'luxuries', 'one', 'knows', 'started', 'everyone', 'knows', 'vxii', 'deadliest', 'virus', 'ever', 'created', 'spread', 'like', 'wildfire', 'decimated', 'majority', 'world', 'population', 'survivors', 'cling', 'life', 'four', 'quarantined', 'cities', 'behind', 'wall', 'shawn', 'kors', 'brother', 'jude', 'survived', 'vxii', 'grow', 'squalid', 'internment', 'camp', 'orphaned', 'children', 'care', 'militia', 'pitted', 'children', 'backwoods', 'death', 'matches', 'shawn', 'jude', 'escaped', 'became', 'notorious', 'incredible', 'fighting', 'skills', 'since', 'parted', 'ways', 'shawn', 'makes', 'comfortable', 'living', 'janitor', 'local', 'medic', 'station', 'spends', 'days', 'dreaming', 'curing', 'vxii', 'shawn', 'discovers', 'discarded', 'body', 'fellow', 'internment', 'camp', 'friend', 'forced', 'hiding', 'pulled', 'rabbit', 'hole', 'conspiracy', 'violence'] 2.6 ['Fantasy' 'Thriller' 'ScienceFiction' 'Action' 'Drama'] ['Fantasy' 'Thriller' 'ScienceFiction' 'Action' 'Drama'] ['Fantasy' 'Thriller' 'ScienceFiction' 'Action' 'Drama']",White Wall
460846,"['security'] ['services', 'veteran', 'luck', 'desperate', 'work', 'takes', 'job', 'security', 'guard', 'mall', 'rough', 'area', 'town', 'first', 'night', 'job', 'opens', 'door', 'distraught', 'desperate', 'young', 'girl', 'fled', 'hijacking', 'police', 'motorcade', 'transporting', 'testify', 'witness', 'trial', 'hot', 'heels', 'psychopathic', 'hijacker', 'team', 'henchmen', 'stop', 'nothing', 'extract', 'eliminate', 'witness'] 6.0 ['Action'] ['Action'] ['Action']",Security
215711,"['iron', 'bird', 'flies'] ['iron', 'bird', 'flies', 'takes', 'us', 'personal', 'journey', 'exploring', 'complex', 'interactions', 'contemporary', 'tibetan', 'buddhism', 'western', 'culture', 'film', 'goes', 'portray', 'experiences', 'insights', 'teachers', 'practitioners', 'us', 'around', 'world', 'along', 'way', 'illuminates', 'wide', 'ranging', 'dialogs', 'taking', 'place', 'buddhist', 'teachings', 'science', 'psychology', 'gender', 'theory', 'arts', 'film', 'creates', 'vivid', 'entertaining', 'portrait', 'world', 'tibetan', 'buddhism', 'manifesting', 'west', 'asks', 'vital', 'question', 'increasingly', 'chaotic', 'modern', 'times', 'age', 'old', 'teachings', 'help', 'us', 'find', 'genuine', 'happiness', 'create', 'saner', 'compassionate', 'century', 'world'] 0.0 ['SinDato'] ['SinDato'] ['SinDato']",When the Iron Bird Flies
58897,"['dry', 'summer'] ['scheming', 'tobacco', 'farmer', 'sets', 'ruin', 'competition', 'diverting', 'local', 'water', 'property'] 7.5 ['Drama'] ['Drama'] ['Drama']",Dry Summer
335053,"['big', 'night'] ['tv', 'taping', 'new', 'year', 'eve', 'program', 'peoples', 'personal', 'lives', 'clash', 'eventually', 'explode', 'open'] 5.2 ['Comedy'] ['Comedy'] ['Comedy']",My Big Night
64334,"['ghost', 'river'] ['sylvie', 'hooker', 'whose', 'illegitimate', 'daughter', 'commits', 'crime', 'daughter', 'flee', 'find', 'sylvie', 'first', 'love', 'countryside', 'daughter', 'trying', 'get', 'know', 'unwilling', 'mother', 'along', 'way', 'two', 'meet', 'male', 'fugitive', 'bond'] 6.0 ['Drama'] ['Drama'] ['Drama']",Ghost River
29487,"['mark', 'whistler'] ['drifter', 'claims', 'money', 'old', 'bank', 'account', 'soon', 'finds', 'target', 'two', 'men', 'turn', 'sons', 'man', 'old', 'partner', 'prison', 'conflict', 'money', 'account'] 3.8 ['Thriller'] ['Thriller'] ['Thriller']",The Mark of the Whistler
39453,"['death', 'cremation'] ['typical', 'american', 'suburb', 'filled', 'middle', 'class', 'morals', 'lonely', 'stan', 'contributes', 'society', 'offering', 'cremation', 'services', 'basement', 'fact', 'stan', 'murders', 'neighbors', 'perceives', 'social', 'bullies', 'jarod', 'fatherless', 'high', 'school', 'outcast', 'lands', 'job', 'stan', 'cremation', 'house', 'two', 'develop', 'unusual', 'working', 'relationship', 'quickly', 'evolves', 'partnership', 'detective', 'matt', 'fairchild', 'puts', 'together', 'clues', 'local', 'disappearances', 'stan', 'must', 'decide', 'protecting', 'newfound', 'trainee', 'worth', 'killing'] 5.8 ['Horror' 'Thriller'] ['Horror' 'Thriller'] ['Horror' 'Thriller']",Death and Cremation
42146,"['laugh'] ['boozy', 'broadway', 'actress', 'comes', 'cure', 'face', 'problems', 'best', 'friends', 'well', 'needy', 'daughter', 'tries', 'balance', 'terrors', 'returning', 'work', 'demands', 'around', 'humor', 'insight', 'staying', 'booze'] 7.0 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Only When I Laugh
108634,"['typhoon', 'club'] ['movie', 'takes', 'place', 'period', 'ferocious', 'seemingly', 'liberating', 'typhoon', 'five', 'students', 'endure', 'marooned', 'school', 'gymnasium'] 6.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Typhoon Club
2252,"['eastern', 'promises'] ['russian', 'teenager', 'living', 'london', 'dies', 'childbirth', 'leaves', 'clues', 'midwife', 'journal', 'could', 'tie', 'child', 'rape', 'involving', 'violent', 'russian', 'mob', 'family'] 7.2 ['Mystery' 'Thriller' 'Crime'] ['Mystery' 'Thriller' 'Crime'] ['Mystery' 'Thriller' 'Crime']",Eastern Promises
125990,"['hunt', 'unicorn', 'killer'] ['account', 'early', 'social', 'activist', 'ira', 'einhorn', 'allegedly', 'murdered', 'girlfriend', 'fled', 'country'] 5.5 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",The Hunt for the Unicorn Killer
253533,"['manam'] ['radha', 'naga', 'chaitanya', 'krishna', 'samantha', 'married', 'couple', 'kid', 'bittu', 'early', 'die', 'accident', 'bittu', 'nagarjuna', 'grows', 'happens', 'see', 'reincarnation', 'father', 'mother', 'youngsters', 'rest', 'story', 'bittu', 'tries', 'unite', 'two', 'youngsters', 'another', 'twist', 'tale', 'must', 'watch', 'movie', 'big', 'screen'] 7.8 ['Fantasy' 'Comedy' 'Family' 'Drama'] ['Fantasy' 'Comedy' 'Family' 'Drama'] ['Fantasy' 'Comedy' 'Family' 'Drama']",Manam
55758,"['midnight', 'fm'] ['popular', 'tv', 'anchorwoman', 'amp', 'late', 'night', 'radio', 'host', 'prepares', 'work', 'final', 'radio', 'program', 'program', 'prepare', 'take', 'ill', 'daughter', 'america', 'following', 'morning', 'radio', 'show', 'ko', 'receives', 'startling', 'text', 'message', 'ko', 'apartment', 'ill', 'daughter', 'watched', 'sister', 'man', 'named', 'breaks', 'apartment', 'large', 'wrench', 'knocks', 'unconscious', 'unable', 'locate', 'daughter', 'hiding', 'closet', 'sends', 'text', 'message', 'instructing', 'follow', 'directions', 'tell', 'anyone'] 6.9 ['Mystery' 'Thriller' 'Crime'] ['Mystery' 'Thriller' 'Crime'] ['Mystery' 'Thriller' 'Crime']",Midnight FM
17403,"['deal'] ['mandy', 'moore', 'stars', 'halley', 'young', 'hip', 'high', 'school', 'student', 'convinced', 'true', 'love', 'exist', 'based', 'crazy', 'relationships', 'around', 'mother', 'divorcing', 'father', 'dating', 'younger', 'woman', 'halley', 'ca', 'stand', 'crazed', 'sister', 'planning', 'wedding', 'second', 'thoughts', 'best', 'friend', 'fallen', 'madly', 'love', 'first', 'time', 'leaving', 'halley', 'feel', 'even', 'alone'] 5.7 ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama']",How to Deal
28472,"['silsila'] ['although', 'orphaned', 'young', 'ages', 'scriptwriter', 'amit', 'military', 'pilot', 'shekhar', 'brothers', 'also', 'good', 'friends', 'latter', 'happily', 'engaged', 'shobha', 'former', 'fallen', 'love', 'pretty', 'young', 'chandni', 'tragedy', 'strikes', 'shekhar', 'plane', 'shot', 'kashmir', 'amit', 'feels', 'obligation', 'leave', 'girl', 'loves', 'marry', 'brother', 'pregnant', 'fiancée', 'instead', 'unexpected', 'turn', 'amit', 'also', 'married', 'chandni', 'meet', 'love', 'proves', 'stronger', 'marital', 'vows'] 4.8 ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama']",Silsila
220731,"['jewish', 'cardinal'] ['jewish', 'cardinal', 'tells', 'amazing', 'true', 'story', 'lustiger', 'immigrants', 'maintained', 'cultural', 'identity', 'jew', 'even', 'converting', 'catholicism', 'young', 'age', 'later', 'joining', 'priesthood', 'quickly', 'rising', 'within', 'ranks', 'church', 'lustiger', 'appointed', 'archbishop', 'paris', 'pope', 'john', 'paul', 'found', 'new', 'platform', 'celebrate', 'dual', 'identity', 'catholic', 'jew', 'earning', 'friends', 'enemies', 'either', 'group', 'carmelite', 'nuns', 'settle', 'build', 'convent', 'within', 'cursed', 'walls', 'auschwitz', 'lustiger', 'finds', 'mediator', 'two', 'may', 'forced', 'last', 'choose', 'side'] 6.8 ['History' 'Drama'] ['History' 'Drama'] ['History' 'Drama']",The Jewish Cardinal
41974,"['track'] ['years', 'desperate', 'teenage', 'linda', 'gives', 'baby', 'adoption', 'finds', 'martin', 'young', 'man', 'claiming', 'linda', 'embraces', 'martin', 'finds', 'welcome', 'reprieve', 'unhappy', 'marriage', 'neglectful', 'henry', 'soon', 'martin', 'grows', 'violent', 'becomes', 'obsessed', 'henry', 'philandering', 'man', 'whose', 'offspring', 'expansive', 'model', 'train', 'set', 'devours', 'waking', 'hours'] 6.2 ['Mystery' 'Drama'] ['Mystery' 'Drama'] ['Mystery' 'Drama']",Track 29
18759,"['cell'] ['cusp', 'serial', 'killer', 'kills', 'victims', 'brings', 'back', 'life', 'beg', 'die', 'maya', 'psychic', 'investigator', 'gained', 'powers', 'year', 'coma', 'cusp', 'first', 'victim', 'cusp', 'killer', 'back', 'maya', 'little', 'time', 'never', 'done', 'go', 'mind', 'killer', 'unprotected', 'save', 'latest', 'victim'] 3.4 ['Horror' 'Thriller' 'ScienceFiction'] ['Horror' 'Thriller' 'ScienceFiction'] ['Horror' 'Thriller' 'ScienceFiction']",The Cell 2
183088,"['megaville'] ['future', 'national', 'boundaries', 'broken', 'two', 'giant', 'bleak', 'oppressive', 'totalitarian', 'hemisphere', 'sprawling', 'futuristic', 'megaville', 'megaville', 'elected', 'president', 'entire', 'system', 'rife', 'corruption', 'forms', 'media', 'encouraged', 'megaville', 'freedom', 'aided', 'moral', 'decay', 'distribution', 'pornography', 'violent', 'movies', 'outside', 'megaville', 'lies', 'hemisphere', 'whereas', 'megaville', 'clean', 'ordered', 'hemisphere', 'state', 'decay', 'travel', 'hemisphere', 'megaville', 'restricted', 'exceptions', 'powerful', 'outwardly', 'totalitarian', 'regime', 'governs', 'daily', 'life', 'civilians', 'hemisphere', 'people', 'live', 'fear', 'cks', 'secret', 'police', 'forms', 'media', 'illegal', 'hemisphere', 'cc'] 6.0 ['Thriller' 'ScienceFiction'] ['Thriller' 'ScienceFiction'] ['Thriller' 'ScienceFiction']",Megaville
61144,"['scorchers'] ['bayou', 'teche', 'louisiana', 'sizzles', 'cajun', 'town', 'celebrates', 'wedding', 'splendid', 'dolan', 'trouble', 'comes', 'wedding', 'night', 'splendid', 'determined', 'maintain', 'innocence', 'side', 'town', 'splendids', 'cousin', 'problems', 'man', 'sleeping', 'thais', 'town', 'hooker', 'heads', 'tiger', 'cafe', 'gun', 'hand', 'get', 'back', 'man'] 4.8 ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama']",Scorchers
46588,"['zigzag', 'success'] ['photo', 'studio', 'contemporary', 'provincial', 'town', 'lives', 'everyday', 'problems', 'director', 'concerned', 'failure', 'fulfill', 'planned', 'targets', 'receptionist', 'alevtina', 'wants', 'get', 'married', 'photographer', 'vladimir', 'oreshnikov', 'dreams', 'becoming', 'professional', 'photographer'] 6.0 ['Comedy'] ['Comedy'] ['Comedy']",Zigzag of Success
84071,"['night', 'game'] ['police', 'detective', 'tracks', 'serial', 'killer', 'stalking', 'young', 'women', 'beach', 'front', 'game', 'baseball', 'pitcher', 'wins'] 3.6 ['Horror' 'Crime' 'Thriller' 'Drama'] ['Horror' 'Crime' 'Thriller' 'Drama'] ['Horror' 'Crime' 'Thriller' 'Drama']",Night Game
65513,"['came', 'back'] ['lives', 'residents', 'small', 'french', 'town', 'changed', 'thousands', 'recently', 'dead', 'inexplicably', 'come', 'back', 'life', 'try', 'integrate', 'society', 'changed'] 5.7 ['Fantasy' 'Drama'] ['Fantasy' 'Drama'] ['Fantasy' 'Drama']",They Came Back
15342,"['girl', 'monaco'] ['brilliant', 'neurotic', 'attorney', 'goes', 'monaco', 'defend', 'famous', 'criminal', 'instead', 'focusing', 'case', 'falls', 'beautiful', 'turns', 'complete', 'wreck', 'hopefully', 'zealous', 'bodyguard', 'step', 'put', 'everything', 'back', 'order'] 4.9 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",The Girl from Monaco
43384,"['vengeance', 'valley'] ['cattle', 'baron', 'takes', 'orphaned', 'boy', 'raises', 'causing', 'resent', 'boy', 'get', 'older', 'resentment', 'festers', 'hatred', 'eventually', 'real', 'frames', 'stepbrother', 'fathering', 'illegitimate', 'child', 'actually', 'seeing', 'opportunity', 'get', 'way', 'father', 'empire'] 4.0 ['Action' 'Western'] ['Action' 'Western'] ['Action' 'Western']",Vengeance Valley
52970,"['ninja', 'wars'] ['fortuneteller', 'prophesizes', 'whoever', 'marries', 'beautiful', 'ukio', 'become', 'ruler', 'world', 'naturally', 'makes', 'popular', 'vying', 'power', 'particularly', 'insatiably', 'greedy', 'lord', 'donjo', 'ninja', 'jotaro', 'stop', 'donjo', 'plan', 'must', 'first', 'battle', 'deadly', 'team', 'devil', 'monks', 'serving', 'lord', 'jotaro', 'succeed', 'mission', 'ukio', 'marry', 'thus', 'making', 'ruler', 'world'] 5.8 ['Action' 'Drama'] ['Action' 'Drama'] ['Action' 'Drama']",Ninja Wars
144114,"['dust', 'bowl'] ['dust', 'bowl', 'chronicles', 'worst', 'ecological', 'disaster', 'american', 'history', 'frenzied', 'wheat', 'boom', 'southern', 'plains', 'followed', 'drought', 'nearly', 'swept', 'away', 'breadbasket', 'nation', 'menacing', 'black', 'blizzards', 'killed', 'farmers', 'crops', 'livestock', 'threatened', 'lives', 'children', 'forced', 'thousands', 'desperate', 'families', 'pick', 'move', 'somewhere', 'else', 'vivid', 'interviews', 'two', 'dozen', 'survivors', 'hard', 'times', 'combined', 'dramatic', 'photographs', 'seldom', 'seen', 'movie', 'footage', 'bring', 'life', 'stories', 'incredible', 'human', 'suffering', 'equally', 'incredible', 'human', 'perseverance', 'dust', 'bowl', 'documentary', 'acclaimed', 'filmmaker', 'ken', 'burns', 'also', 'morality', 'tale', 'relationship', 'land', 'sustains', 'lesson', 'ignore', 'peril'] 6.5 ['Documentary'] ['Documentary'] ['Documentary']",The Dust Bowl
62956,"['annie', 'mary'] ['set', 'fictional', 'village', 'ogw', 'valleys', 'wales', 'father', 'jack', 'suffers', 'stroke', 'annie', 'mary', 'pugh', 'forced', 'take', 'care', 'uses', 'circumstances', 'emancipate', 'find', 'courage', 'sing'] 6.5 ['Comedy'] ['Comedy'] ['Comedy']",Very Annie Mary
279661,"['killer', 'legends'] ['delving', 'collective', 'nightmares', 'investigates', 'origins', 'terrifying', 'urban', 'legends', 'true', 'stories', 'may', 'inspired'] 5.7 ['Documentary' 'Horror' 'History' 'Crime'] ['Documentary' 'Horror' 'History' 'Crime'] ['Documentary' 'Horror' 'History' 'Crime']",Killer Legends
3595,"['ransom'] ['rich', 'man', 'kidnapped', 'cooperates', 'police', 'first', 'tries', 'unique', 'tactic', 'criminals'] 6.4 ['Action' 'Thriller'] ['Action' 'Thriller'] ['Action' 'Thriller']",Ransom
257521,"['persecuted'] ['nationally', 'acclaimed', 'evangelist', 'john', 'luther', 'last', 'obstacle', 'way', 'sweeping', 'religious', 'reform', 'states', 'senator', 'luther', 'supporters', 'abduct', 'frame', 'murder', 'innocent', 'teenage', 'girl', 'unprecedented', 'persecution', 'unleashed', 'personal', 'recognizance', 'luther', 'escapes', 'police', 'surveillance', 'search', 'truth', 'suddenly', 'life', 'targeted', 'team', 'operatives', 'wage', 'relentless', 'campaign', 'eliminate', 'incriminating', 'evidence', 'evangelist', 'turned', 'fugitive', 'luther', 'vows', 'expose', 'anyone', 'involved', 'profiting', 'girl', 'murder', 'mission', 'brings', 'coming', 'storm', 'persecution', 'threaten', 'entire', 'christian', 'community', 'america'] 5.2 ['Action' 'Thriller' 'Adventure' 'Drama'] ['Action' 'Thriller' 'Adventure' 'Drama'] ['Action' 'Thriller' 'Adventure' 'Drama']",Persecuted
69352,"['grand', 'despair'] ['peaceful', 'cohabitation', 'two', 'bachelors', 'disrupted', 'fall', 'love', 'charming', 'young', 'woman', 'moves'] 6.0 ['Drama'] ['Drama'] ['Drama']",Our Grand Despair
38018,"['strayed'] ['fleeing', 'june', 'arrival', 'hitler', 'army', 'paris', 'young', 'war', 'widow', 'two', 'children', 'rescued', 'german', 'fighters', 'cocky', 'reckless', 'teenager', 'finds', 'refuge', 'abandoned', 'house', 'despite', 'fact', 'family', 'quickly', 'comes', 'depending', 'much', 'cunning', 'survival', 'abilities', 'cohabitation', 'proves', 'uneasy'] 6.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Strayed
63269,"['il', 'caso', 'moro'] ['march', 'red', 'brigade', 'kidnap', 'chief', 'christian', 'democraty', 'party', 'power', 'italy', 'since', 'end', 'war', 'days', 'later', 'corpse', 'found', 'trunk', 'red', 'renault'] 6.0 ['History' 'Drama'] ['History' 'Drama'] ['History' 'Drama']",Il caso Moro
94630,"['doctor', 'vlimmen'] ['veterinarian', 'lives', 'together', 'sister', 'small', 'flemish', 'village', 'cope', 'gossip', 'distrust', 'villagers'] 0.0 ['Drama'] ['Drama'] ['Drama']",Doctor Vlimmen
